INPUT — CORTES (Ventas),,,,,,,,,,,,,,,,
Cargá acá las ventas diarias. No edites DB/CALC.,,,,,,,,,,,,,,,,
Regla: Venta neta negocio = Total cobrado - Propina (propina no cuenta como ingreso del negocio).,,,,,,,,,,,,,,,,
CARGA CORTES DIARIOS,,,,,,,,,,,,,,,,
Fecha,Cliente,Staff,Servicio,Moneda,Total cobrado,Propina,Medio de pago,Notas,Venta neta negocio,TC aplicado,Total MXN,Propina MXN,Neto MXN,Mes,Semana,Quincena
23-feb-2026,cami ,KAREN RECEPCION,Lifting,MXN," $575,00"," $50,00",Tarjeta,," $525,00",1," $575,00"," $50,00"," $525,00",2026-02,9,2026-02-Q2
23-feb-2026,cami ,FLOR,Pies Gel ,MXN," $523,00"," $50,00",Tarjeta,," $473,00",1," $523,00"," $50,00"," $473,00",2026-02,9,2026-02-Q2
23-feb-2026,cami,MARU,Manos Gel,MXN," $575,00"," $50,00",Tarjeta,," $525,00",1," $575,00"," $50,00"," $525,00",2026-02,9,2026-02-Q2
23-feb-2026,anna,FLOR,Manos Gel,MXN," $550,00"," $50,00",Efectivo,," $500,00",1," $550,00"," $50,00"," $500,00",2026-02,9,2026-02-Q2
23-feb-2026,vane,MILI,Manos Gel,MXN,," $50,00",Efectivo,VIP MEMBER,"- $50,00",1," $0,00"," $50,00","- $50,00",2026-02,9,2026-02-Q2
23-feb-2026,marie,MARU,Pies Gel ,MXN," $468,00"," $67,00",Tarjeta,," $401,00",1," $468,00"," $67,00"," $401,00",2026-02,9,2026-02-Q2
23-feb-2026,marie,FLOR,Manos Gel,MXN," $567,00"," $67,00",Tarjeta,," $500,00",1," $567,00"," $67,00"," $500,00",2026-02,9,2026-02-Q2
23-feb-2026,madlen,FLOR,Manos Gel,MXN," $520,00"," $70,00",Efectivo,," $450,00",1," $520,00"," $70,00"," $450,00",2026-02,9,2026-02-Q2
23-feb-2026,w\alk in,FLOR,Perfilado,MXN," $200,00",,Efectivo,," $200,00",1," $200,00"," $0,00"," $200,00",2026-02,9,2026-02-Q2
23-feb-2026,tati,MARU,Manos Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
24-feb-2026,karen,MILI,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
24-feb-2026,juli va,MILI,Esculpidas,MXN," $720,00"," $70,00",Transferencia,," $650,00",1," $720,00"," $70,00"," $650,00",2026-02,9,2026-02-Q2
24-feb-2026,walk in,KAREN RECEPCION,Manos Gel,MXN,,,,gif card," $0,00",1," $0,00"," $0,00"," $0,00",2026-02,9,2026-02-Q2
24-feb-2026,walk in,FLOR,Pies Gel ,MXN," $400,00",,Tarjeta,gif card," $400,00",1," $400,00"," $0,00"," $400,00",2026-02,9,2026-02-Q2
24-feb-2026,walk in,KAREN RECEPCION,Perfilado,MXN," $250,00",,Tarjeta,," $250,00",1," $250,00"," $0,00"," $250,00",2026-02,9,2026-02-Q2
24-feb-2026,walk in,KAREN RECEPCION,Extras,MXN," $100,00",,Efectivo,," $100,00",1," $100,00"," $0,00"," $100,00",2026-02,9,2026-02-Q2
24-feb-2026,valeria,MILI,Pies Gel ,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-02,9,2026-02-Q2
24-feb-2026,walk in,FLOR,Pedicure Spa,MXN," $483,00"," $63,00",Tarjeta,," $420,00",1," $483,00"," $63,00"," $420,00",2026-02,9,2026-02-Q2
24-feb-2026,somira,FLOR,Lifting,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
24-feb-2026,camila,FLOR,Manos Gel,MXN," $450,00",,Tarjeta,arregla maru," $450,00",1," $450,00"," $0,00"," $450,00",2026-02,9,2026-02-Q2
24-feb-2026,camila,FLOR,Pies Gel ,MXN," $450,00",,Tarjeta,arregla maru," $450,00",1," $450,00"," $0,00"," $450,00",2026-02,9,2026-02-Q2
24-feb-2026,karla,MARU,Pies Gel ,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-02,9,2026-02-Q2
25-feb-2026,hanna,MILI,Manos Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-02,9,2026-02-Q2
25-feb-2026,anastasia,FLOR,Pedicure Spa,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-02,9,2026-02-Q2
25-feb-2026,lauren,MILI,Manos Gel,MXN," $459,00"," $60,00",Tarjeta,," $399,00",1," $459,00"," $60,00"," $399,00",2026-02,9,2026-02-Q2
25-feb-2026,lauren,MILI,Manos Gel,MXN," $459,00"," $60,00",Tarjeta,," $399,00",1," $459,00"," $60,00"," $399,00",2026-02,9,2026-02-Q2
25-feb-2026,maria,KAREN,Facial,MXN," $850,00",,Tarjeta,," $850,00",1," $850,00"," $0,00"," $850,00",2026-02,9,2026-02-Q2
25-feb-2026,emily,MILI,Pies Gel ,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-02,9,2026-02-Q2
25-feb-2026,fillian,FLOR,Pies Gel ,MXN," $520,00"," $110,00",Tarjeta,," $410,00",1," $520,00"," $110,00"," $410,00",2026-02,9,2026-02-Q2
25-feb-2026,gillian,FLOR,Manos Gel,MXN," $692,00",,Tarjeta,," $692,00",1," $692,00"," $0,00"," $692,00",2026-02,9,2026-02-Q2
25-feb-2026,ingrid,FLOR,Pies Gel ,MXN," $400,00",,Transferencia,," $400,00",1," $400,00"," $0,00"," $400,00",2026-02,9,2026-02-Q2
25-feb-2026,ingrid,FLOR,Kapping Gel,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
25-feb-2026,tatiana,FLOR,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
26-feb-2026,shanon,MILI,Kapping Gel,MXN," $664,00"," $87,00",Tarjeta,," $577,00",1," $664,00"," $87,00"," $577,00",2026-02,9,2026-02-Q2
26-feb-2026,wendy,KAREN,Extension pestañas,MXN," $867,00"," $79,00",Tarjeta,," $788,00",1," $867,00"," $79,00"," $788,00",2026-02,9,2026-02-Q2
26-feb-2026,sophie,MILI,Kapping Gel,MXN," $656,00",,Tarjeta,," $656,00",1," $656,00"," $0,00"," $656,00",2026-02,9,2026-02-Q2
26-feb-2026,sophie,FLOR,Pies Gel ,MXN," $656,00",,Tarjeta,," $656,00",1," $656,00"," $0,00"," $656,00",2026-02,9,2026-02-Q2
26-feb-2026,shima,FLOR,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-02,9,2026-02-Q2
26-feb-2026,luise,MILI,Manicura Spa,MXN," $380,00",,Efectivo,," $380,00",1," $380,00"," $0,00"," $380,00",2026-02,9,2026-02-Q2
26-feb-2026,louise,MILI,Manicura Spa,MXN," $420,00"," $40,00",Efectivo,," $380,00",1," $420,00"," $40,00"," $380,00",2026-02,9,2026-02-Q2
26-feb-2026,jamie,FLOR,Pedicure Spa,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
26-feb-2026,jamie,FLOR,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-02,9,2026-02-Q2
26-feb-2026,angeline,MARU,Pies Gel ,MXN," $150,00",,Transferencia,," $150,00",1," $150,00"," $0,00"," $150,00",2026-02,9,2026-02-Q2
26-feb-2026,samantha,MARU,Manos Gel,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-02,9,2026-02-Q2
27-feb-2026,rene,KAREN RECEPCION,Pedicure Spa,MXN," $483,00"," $63,00",Tarjeta,," $420,00",1," $483,00"," $63,00"," $420,00",2026-02,9,2026-02-Q2
27-feb-2026,shanon,MILI,Pies Gel ,MXN," $725,00"," $95,00",Tarjeta,," $630,00",1," $725,00"," $95,00"," $630,00",2026-02,9,2026-02-Q2
27-feb-2026,satu,MILI,Kapping Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-02,9,2026-02-Q2
27-feb-2026,claudia,KAREN,Extension pestañas,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-02,9,2026-02-Q2
27-feb-2026,thalia,KAREN,Extension pestañas,MXN," $1.050,00",,Efectivo,," $1.050,00",1," $1.050,00"," $0,00"," $1.050,00",2026-02,9,2026-02-Q2
27-feb-2026,sofi,FLOR,Perfilado,MXN," $250,00",,Transferencia,," $250,00",1," $250,00"," $0,00"," $250,00",2026-02,9,2026-02-Q2
27-feb-2026,arabella,FLOR,Kapping Gel,MXN," $700,00",,Transferencia,," $700,00",1," $700,00"," $0,00"," $700,00",2026-02,9,2026-02-Q2
27-feb-2026,juliet,FLOR,Manos Gel,MXN," $567,00"," $67,00",Tarjeta,," $500,00",1," $567,00"," $67,00"," $500,00",2026-02,9,2026-02-Q2
27-feb-2026,juliet,MILI,Pies Gel ,MXN," $459,00"," $67,00",Tarjeta,," $392,00",1," $459,00"," $67,00"," $392,00",2026-02,9,2026-02-Q2
27-feb-2026,talia,MARU,Acrilicas Esculpidas,MXN," $1.155,00"," $100,00",Tarjeta,," $1.055,00",1," $1.155,00"," $100,00"," $1.055,00",2026-02,9,2026-02-Q2
28-feb-2026,walk in,MILI,Manicura Spa,MXN," $350,00",,Tarjeta,," $350,00",1," $350,00"," $0,00"," $350,00",2026-02,9,2026-02-Q2
28-feb-2026,walk in,MILI,Pies Gel ,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-02,9,2026-02-Q2
28-feb-2026,cathrine,FLOR,Pedicure Spa,MXN," $643,00"," $118,00",Tarjeta,," $525,00",1," $643,00"," $118,00"," $525,00",2026-02,9,2026-02-Q2
28-feb-2026,cathrine,FLOR,Perfilado,MXN," $262,00",,Tarjeta,," $262,00",1," $262,00"," $0,00"," $262,00",2026-02,9,2026-02-Q2
28-feb-2026,danette,MARU,Pies Gel ,MXN," $380,00",,Transferencia,promo," $380,00",1," $380,00"," $0,00"," $380,00",2026-02,9,2026-02-Q2
28-feb-2026,jane,MILI,Manos Gel,MXN," $459,00"," $60,00",Tarjeta,," $399,00",1," $459,00"," $60,00"," $399,00",2026-02,9,2026-02-Q2
28-feb-2026,jane,MILI,Pies Gel ,MXN," $459,00"," $60,00",Tarjeta,," $399,00",1," $459,00"," $60,00"," $399,00",2026-02,9,2026-02-Q2
28-feb-2026,walk in,KAREN RECEPCION,Perfilado,MXN," $250,00",,Transferencia,," $250,00",1," $250,00"," $0,00"," $250,00",2026-02,9,2026-02-Q2
28-feb-2026,maria laura,FLOR,Manos Gel,MXN," $380,00",,Efectivo,," $380,00",1," $380,00"," $0,00"," $380,00",2026-02,9,2026-02-Q2
28-feb-2026,maria laura,KAREN RECEPCION,Pies Gel ,MXN," $380,00",,Efectivo,," $380,00",1," $380,00"," $0,00"," $380,00",2026-02,9,2026-02-Q2
2-mar-2026,mariola,FLOR,Perfilado,MXN," $350,00",,Transferencia,," $350,00",1," $350,00"," $0,00"," $350,00",2026-03,10,2026-03-Q1
2-mar-2026,luminita,FLOR,Manos Gel,MXN," $693,00"," $63,00",Tarjeta,," $630,00",1," $693,00"," $63,00"," $630,00",2026-03,10,2026-03-Q1
2-mar-2026,lu,FLOR,Extras,MXN," $50,00",,Efectivo,," $50,00",1," $50,00"," $0,00"," $50,00",2026-03,10,2026-03-Q1
2-mar-2026,valeria ,FLOR,Manos Gel,MXN," $604,00"," $63,00",Tarjeta,," $541,00",1," $604,00"," $63,00"," $541,00",2026-03,10,2026-03-Q1
2-mar-2026,char,FLOR,Pedicure Spa,MXN," $637,00"," $137,00",Tarjeta,," $500,00",1," $637,00"," $137,00"," $500,00",2026-03,10,2026-03-Q1
2-mar-2026,char,FLOR,Kapping Gel,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-03,10,2026-03-Q1
2-mar-2026,char,FLOR,Extras,MXN," $315,00",,Tarjeta,," $315,00",1," $315,00"," $0,00"," $315,00",2026-03,10,2026-03-Q1
2-mar-2026,aundrey,MARU,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-03,10,2026-03-Q1
2-mar-2026,vane,MARU,Pies Gel ,MXN," $500,00",,Transferencia,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,10,2026-03-Q1
2-mar-2026,julia,MARU,Kapping Gel,MXN," $816,00",,Tarjeta,," $816,00",1," $816,00"," $0,00"," $816,00",2026-03,10,2026-03-Q1
2-mar-2026,walk in,FLOR,Manos Gel,MXN," $518,00",,Tarjeta,," $518,00",1," $518,00"," $0,00"," $518,00",2026-03,10,2026-03-Q1
03-mar-2026,alex w,MILI,Pies Gel ,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-03,10,2026-03-Q1
03-mar-2026,veronica,MILI,Manos Gel,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-03,10,2026-03-Q1
03-mar-2026,gabriela,KAREN RECEPCION,Lifting,MXN," $693,00"," $63,00",Tarjeta,," $630,00",1," $693,00"," $63,00"," $630,00",2026-03,10,2026-03-Q1
03-mar-2026,kristina,KAREN RECEPCION,Laminado,MXN," $625,00"," $100,00",Tarjeta,," $525,00",1," $625,00"," $100,00"," $525,00",2026-03,10,2026-03-Q1
03-mar-2026,kristina,KAREN RECEPCION,Lifting,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-03,10,2026-03-Q1
03-mar-2026,nadine,FLOR,Pedicure Spa,MXN," $667,00"," $142,00",Tarjeta,," $525,00",1," $667,00"," $142,00"," $525,00",2026-03,10,2026-03-Q1
03-mar-2026,nadine,FLOR,Manos Gel,MXN," $420,00",,Tarjeta,," $420,00",1," $420,00"," $0,00"," $420,00",2026-03,10,2026-03-Q1
03-mar-2026,kristina,MILI,Manos Gel,MXN," $494,00"," $95,00",Tarjeta,," $399,00",1," $494,00"," $95,00"," $399,00",2026-03,10,2026-03-Q1
03-mar-2026,kristina,MILI,Pedicure Spa,MXN," $399,00",,Tarjeta,," $399,00",1," $399,00"," $0,00"," $399,00",2026-03,10,2026-03-Q1
03-mar-2026,ana laura,MARU,Extras,MXN," $100,00",,Efectivo,," $100,00",1," $100,00"," $0,00"," $100,00",2026-03,10,2026-03-Q1
03-mar-2026,stefania,FLOR,Kapping Gel,MXN," $700,00"," $100,00",Transferencia,," $600,00",1," $700,00"," $100,00"," $600,00",2026-03,10,2026-03-Q1
03-mar-2026,walk in,FLOR,Pedicure Spa,MXN," $500,00"," $100,00",Efectivo,," $400,00",1," $500,00"," $100,00"," $400,00",2026-03,10,2026-03-Q1
03-mar-2026,agus,MARU,Kapping Gel,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-03,10,2026-03-Q1
03-mar-2026,britney,MARU,Kapping Gel,MXN," $782,00"," $102,00",Tarjeta,," $680,00",1," $782,00"," $102,00"," $680,00",2026-03,10,2026-03-Q1
03-mar-2026,amanda,FLOR,Pies Gel ,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-03,10,2026-03-Q1
03-mar-2026,amanda,FLOR,Manos Gel,MXN," $605,00"," $105,00",Tarjeta,," $500,00",1," $605,00"," $105,00"," $500,00",2026-03,10,2026-03-Q1
04-mar-2026,elizaveta,MILI,Manos Gel,MXN," $418,00"," $38,00",Tarjeta,," $380,00",1," $418,00"," $38,00"," $380,00",2026-03,10,2026-03-Q1
04-mar-2026,elizaveta,MILI,Pedicure Spa,MXN," $418,00"," $38,00",Tarjeta,," $380,00",1," $418,00"," $38,00"," $380,00",2026-03,10,2026-03-Q1
04-mar-2026,sabrina,MILI,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-03,10,2026-03-Q1
04-mar-2026,tatiana,KAREN RECEPCION,Manos Gel,MXN," $519,00"," $67,00",Tarjeta,," $452,00",1," $519,00"," $67,00"," $452,00",2026-03,10,2026-03-Q1
04-mar-2026,tatiana,MILI,Pies Gel ,MXN," $519,00"," $67,00",Tarjeta,," $452,00",1," $519,00"," $67,00"," $452,00",2026-03,10,2026-03-Q1
04-mar-2026,edwar,KAREN RECEPCION,Perfilado,MXN," $250,00",,,arreglo maru ," $250,00",1," $250,00"," $0,00"," $250,00",2026-03,10,2026-03-Q1
04-mar-2026,edwar,FLOR,Pedicure Spa,MXN," $400,00",,,arreglo maru ," $400,00",1," $400,00"," $0,00"," $400,00",2026-03,10,2026-03-Q1
04-mar-2026,delna,FLOR,Manos Gel,MXN," $500,00"," $50,00",Efectivo,," $450,00",1," $500,00"," $50,00"," $450,00",2026-03,10,2026-03-Q1
04-mar-2026,camelia,FLOR,Kapping Gel,MXN," $700,00"," $50,00",Transferencia,," $650,00",1," $700,00"," $50,00"," $650,00",2026-03,10,2026-03-Q1
04-mar-2026,walking,FLOR,Pies Gel ,MXN," $625,00"," $100,00",Tarjeta,," $525,00",1," $625,00"," $100,00"," $525,00",2026-03,10,2026-03-Q1
05-mar-2026,simona,MILI,Pies Gel ,MXN," $578,00"," $53,00",Efectivo,," $525,00",1," $578,00"," $53,00"," $525,00",2026-03,10,2026-03-Q1
05-mar-2026,lu,MILI,Pedicure Spa,MXN," $468,00"," $43,00",Tarjeta,," $425,00",1," $468,00"," $43,00"," $425,00",2026-03,10,2026-03-Q1
05-mar-2026,emily,MILI,Manos Gel,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-03,10,2026-03-Q1
05-mar-2026,mafer,FLOR,Extras,MXN," $100,00",,Efectivo,," $100,00",1," $100,00"," $0,00"," $100,00",2026-03,10,2026-03-Q1
05-mar-2026,alima,KAREN RECEPCION,Pies Gel ,MXN," $460,00",,Tarjeta,," $460,00",1," $460,00"," $0,00"," $460,00",2026-03,10,2026-03-Q1
05-mar-2026,diana,MILI,Pies Gel ,MXN," $550,00"," $100,00",Transferencia,," $450,00",1," $550,00"," $100,00"," $450,00",2026-03,10,2026-03-Q1
05-mar-2026,alina,FLOR,Kapping Gel,MXN," $800,00",,Tarjeta,," $800,00",1," $800,00"," $0,00"," $800,00",2026-03,10,2026-03-Q1
05-mar-2026,carolina,FLOR,Laminado,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-03,10,2026-03-Q1
05-mar-2026,venorika,MARU,Manos Gel,MXN," $517,00"," $47,00",Tarjeta,," $470,00",1," $517,00"," $47,00"," $470,00",2026-03,10,2026-03-Q1
05-mar-2026,melody,FLOR,Manos Gel,MXN," $693,00"," $63,00",Tarjeta,," $630,00",1," $693,00"," $63,00"," $630,00",2026-03,10,2026-03-Q1
05-mar-2026,mavs,MARU,Acrilicas Esculpidas,MXN," $920,00",,Tarjeta,," $920,00",1," $920,00"," $0,00"," $920,00",2026-03,10,2026-03-Q1
05-mar-2026,mavs,FLOR,Pies Gel ,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-03,10,2026-03-Q1
06-mar-2026,walk in,MILI,Manicura Spa,MXN," $494,00"," $74,00",Tarjeta,," $420,00",1," $494,00"," $74,00"," $420,00",2026-03,10,2026-03-Q1
06-mar-2026,walk in,MILI,Pedicure Spa,MXN," $315,00",,Tarjeta,," $315,00",1," $315,00"," $0,00"," $315,00",2026-03,10,2026-03-Q1
06-mar-2026,maria jose,MILI,Manos Gel,MXN," $380,00",,Transferencia,," $380,00",1," $380,00"," $0,00"," $380,00",2026-03,10,2026-03-Q1
06-mar-2026,maria jose,MILI,Pies Gel ,MXN," $380,00",,Transferencia,," $380,00",1," $380,00"," $0,00"," $380,00",2026-03,10,2026-03-Q1
06-mar-2026,lara,KAREN,Extension pestañas,MXN," $1.000,00",,Efectivo,," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-03,10,2026-03-Q1
06-mar-2026,jonice,FLOR,Kapping Gel,MXN," $600,00",,Tarjeta,," $600,00",1," $600,00"," $0,00"," $600,00",2026-03,10,2026-03-Q1
06-mar-2026,fiona,FLOR,Pies Gel ,MXN," $550,00"," $50,00",Efectivo,," $500,00",1," $550,00"," $50,00"," $500,00",2026-03,10,2026-03-Q1
06-mar-2026,fiona,MARU,Acrilicas Esculpidas,MXN," $700,00"," $50,00",Efectivo,," $650,00",1," $700,00"," $50,00"," $650,00",2026-03,10,2026-03-Q1
06-mar-2026,tati,FLOR,Manos Gel,MXN," $600,00",,Transferencia,," $600,00",1," $600,00"," $0,00"," $600,00",2026-03,10,2026-03-Q1
07-mar-2026,mauta,MILI,Manos Gel,MXN," $300,00",,Efectivo,," $300,00",1," $300,00"," $0,00"," $300,00",2026-03,10,2026-03-Q1
07-mar-2026,mauta,KAREN RECEPCION,Pies Gel ,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-03,10,2026-03-Q1
07-mar-2026,kata,MILI,Kapping Gel,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-03,10,2026-03-Q1
07-mar-2026,kate,KAREN RECEPCION,Lifting,MXN," $542,00"," $42,00",Tarjeta,," $500,00",1," $542,00"," $42,00"," $500,00",2026-03,10,2026-03-Q1
07-mar-2026,alexranida,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,10,2026-03-Q1
07-mar-2026,naja,FLOR,Pies Gel ,MXN," $450,00",,Tarjeta,," $450,00",1," $450,00"," $0,00"," $450,00",2026-03,10,2026-03-Q1
07-mar-2026,naja,MARU,Acrilicas Esculpidas,MXN," $1.000,00",,Efectivo,," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-03,10,2026-03-Q1
07-mar-2026,kate,MILI,Manicura Spa,MXN," $382,00"," $42,00",Tarjeta,," $340,00",1," $382,00"," $42,00"," $340,00",2026-03,10,2026-03-Q1
07-mar-2026,britney,FLOR,Pies Gel ,MXN," $604,00"," $79,00",Tarjeta,," $525,00",1," $604,00"," $79,00"," $525,00",2026-03,10,2026-03-Q1
09-mar-2026,tracy,KAREN,Extension pestañas,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
09-mar-2026,kaya,KAREN RECEPCION,Pies Gel ,MXN," $628,00",,Tarjeta,," $628,00",1," $628,00"," $0,00"," $628,00",2026-03,11,2026-03-Q1
09-mar-2026,kaya,MILI,Kapping Gel,MXN," $942,00",,Tarjeta,," $942,00",1," $942,00"," $0,00"," $942,00",2026-03,11,2026-03-Q1
09-mar-2026,rosy,MILI,Manos Gel,MXN," $550,00",,Efectivo,," $550,00",1," $550,00"," $0,00"," $550,00",2026-03,11,2026-03-Q1
09-mar-2026,simone,FLOR,Manos Gel,MXN," $578,00",,Tarjeta,," $578,00",1," $578,00"," $0,00"," $578,00",2026-03,11,2026-03-Q1
09-mar-2026,aron,KAREN,Facial,MXN," $1.027,00",,Tarjeta,," $1.027,00",1," $1.027,00"," $0,00"," $1.027,00",2026-03,11,2026-03-Q1
09-mar-2026,sophie,MARU,Kapping Gel,MXN," $630,00",,Tarjeta,," $630,00",1," $630,00"," $0,00"," $630,00",2026-03,11,2026-03-Q1
09-mar-2026,delna,FLOR,Depilacion rostro,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
09-mar-2026,jessie,MARU,Manos Gel,MXN," $820,00",,Tarjeta,," $820,00",1," $820,00"," $0,00"," $820,00",2026-03,11,2026-03-Q1
09-mar-2026,jessie,MARU,Pies Gel ,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
09-mar-2026,karen,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
09-mar-2026,karen,FLOR,Pies Gel ,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
10-mar-2026,kim,MILI,Kapping Gel,MXN," $693,00",,Tarjeta,," $693,00",1," $693,00"," $0,00"," $693,00",2026-03,11,2026-03-Q1
10-mar-2026,vale,MILI,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-03,11,2026-03-Q1
10-mar-2026,vale,MILI,Pedicure Spa,MXN," $400,00",,Efectivo,," $400,00",1," $400,00"," $0,00"," $400,00",2026-03,11,2026-03-Q1
10-mar-2026,Vale,MILI,Kapping Gel,MXN," $600,00",,Efectivo,," $600,00",1," $600,00"," $0,00"," $600,00",2026-03,11,2026-03-Q1
10-mar-2026,natalie ,KAREN RECEPCION,Pedicure Spa,MXN," $473,00",,Tarjeta,," $473,00",1," $473,00"," $0,00"," $473,00",2026-03,11,2026-03-Q1
10-mar-2026,carla,MILI,Pies Gel ,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-03,11,2026-03-Q1
10-mar-2026,carla,FLOR,Lifting,MXN," $525,00",,Tarjeta,," $525,00",1," $525,00"," $0,00"," $525,00",2026-03,11,2026-03-Q1
10-mar-2026,vane,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
10-mar-2026,tahilana,KAREN,Extension pestañas,MXN," $1.000,00",,Efectivo,," $1.000,00",1," $1.000,00"," $0,00"," $1.000,00",2026-03,11,2026-03-Q1
10-mar-2026,jessie,FLOR,Manos Gel,MXN," $500,00",,Tarjeta,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
10-mar-2026,jessie,FLOR,Pies Gel ,MXN," $497,00",,Tarjeta,," $497,00",1," $497,00"," $0,00"," $497,00",2026-03,11,2026-03-Q1
10-mar-2026,jessie,KAREN,Facial,MXN," $1.139,00",,Tarjeta,," $1.139,00",1," $1.139,00"," $0,00"," $1.139,00",2026-03,11,2026-03-Q1
10-mar-2026,morgane,MARU,Acrilicas Esculpidas,MXN," $850,00",,Tarjeta,," $850,00",1," $850,00"," $0,00"," $850,00",2026-03,11,2026-03-Q1
10-mar-2026,morgane,MARU,Pies Gel ,MXN," $550,00",,Tarjeta,," $550,00",1," $550,00"," $0,00"," $550,00",2026-03,11,2026-03-Q1
10-mar-2026,madie,FLOR,Manos Gel,MXN," $500,00",,Efectivo,," $500,00",1," $500,00"," $0,00"," $500,00",2026-03,11,2026-03-Q1
11-mar-2026,juli,MARU,Acrilicas Esculpidas,MXN," $575,00"," $75,00",Tarjeta,," $500,00",1," $575,00"," $75,00"," $500,00",2026-03,11,2026-03-Q1
11-mar-2026,juli,MILI,Pedicure Spa,MXN," $575,00"," $75,00",Tarjeta,," $500,00",1," $575,00"," $75,00"," $500,00",2026-03,11,2026-03-Q1
11-mar-2026,tatiana,MILI,Manos Gel,MXN," $518,00"," $68,00",Tarjeta,," $450,00",1," $518,00"," $68,00"," $450,00",2026-03,11,2026-03-Q1
11-mar-2026,amber,MARU,Manicura Spa,MXN," $225,00",,Tarjeta,," $225,00",1," $225,00"," $0,00"," $225,00",2026-03,11,2026-03-Q1
